331	HML	1.5841127086408804	H	321	MHL	0.0	3	3	H	M	321	HML	0.0	3	3	M	L	330	HM0	0.0	1	1	L	
331	HLH	1.9209424857014703	H	321	LHH	0.0	3	3	H	M	321	HMH	0.0	3	3	L	L	321	HLH	0.0	3	3	L	
331	HLM	1.1265140904642903	H	321	LHM	0.0	3	3	H	M	330	HL0	0.0	1	1	M	L	321	HLM	0.0	3	3	L	
331	HLL	1.0678121631668704	H	321	LHL	0.0	3	3	H	M	321	HML	0.0	3	3	L	L	321	HLL	0.0	3	3	L	
331	MMH	2.3194994880453006	H	330	MM0	0.0	1	1	H	M	321	MMH	0.0	3	3	M	L	321	MMH	1.0	3	3	M	
331	MMM	2.28452653544478	H	321	MHM	0.0	3	3	M	M	321	MMM	0.0	3	3	M	L	321	MMM	1.0	3	3	M	
331	MML	1.4728245656285706	H	321	MHL	0.0	3	3	M	M	321	MML	0.0	3	3	M	L	330	MM0	0.0	1	1	L	
331	MLH	0.6758267773118403	H	330	ML0	0.0	1	1	H	M	321	LMH	0.0	3	3	M	L	321	MLH	0.0	3	3	L	
331	MLM	0.6458643290771102	H	321	LHM	0.0	3	3	M	M	321	LMM	0.0	3	3	M	L	321	MLM	0.0	3	3	L	
331	MLL	0.4977779468755502	H	321	LHL	0.0	3	3	M	M	321	LML	0.0	3	3	M	L	321	MLL	0.0	3	3	L	
331	LLH	0.5503931346404701	H	330	LL0	0.0	1	1	H	M	321	LMH	0.0	3	3	L	L	321	LLH	0.0	3	3	L	
331	LLM	0.5135859061700401	H	330	LL0	0.0	1	1	M	M	321	LMM	0.0	3	3	L	L	321	LLM	0.0	3	3	L	
331	LLL	0.4253520318201002	H	321	LHL	0.0	3	3	L	M	321	LML	0.0	3	3	L	L	321	LLL	0.0	3	3	L	
322	HHH	4.48368703813866	H	222	HHH	0.0	3	3	H	M	222	HHH	1.0	3	3	H	L	222	HHH	1.0	3	3	H	
322	HHM	2.8743472269421804	H	222	HHM	0.0	3	3	H	M	321	HHM	0.0	2	2	M	L	222	HHM	1.0	3	3	H	
322	HHL	2.59253045073891	H	222	HHL	0.0	3	3	H	M	321	HHM	0.0	2	2	L	L	321	HHL	0.0	2	2	L	
322	HMM	2.3149409974686606	H	222	HMM	0.0	3	3	H	M	321	HMM	0.0	2	2	M	L	222	HMM	1.0	3	3	H	
322	HML	1.1008138778811905	H	222	HML	0.0	3	3	H	M	321	HLM	0.0	2	2	M	L	321	HML	0.0	2	2	L	
